dt,open,high,low,close
2017-12-30 21:00:00,13240.0,13250.0,13075.0,13213.99
2017-12-30 22:00:00,13214.0,13293.0,13168.22,13168.23
2017-12-30 23:00:00,13168.22,13200.0,12750.0,12839.99
2017-12-31 00:00:00,12839.98,13180.0,12633.8,13152.63
2017-12-31 01:00:00,13152.63,13347.97,13121.66,13178.07
2017-12-31 02:00:00,13178.0,13330.0,13039.74,13309.62
2017-12-31 03:00:00,13309.62,13450.0,13070.09,13169.48
2017-12-31 04:00:00,13150.0,13170.0,12933.66,13060.0
2017-12-31 05:00:00,13060.0,13225.0,12916.26,12917.62
2017-12-31 06:00:00,12917.62,13071.91,12811.0,12841.29
2017-12-31 07:00:00,12841.3,13140.0,12824.07,13140.0
2017-12-31 08:00:00,13140.0,13200.0,12808.0,12849.69
2017-12-31 09:00:00,12849.7,12944.38,12701.0,12701.0
2017-12-31 10:00:00,12727.03,13020.07,12710.0,13020.07
2017-12-31 11:00:00,13020.07,13250.0,13018.6,13140.28
2017-12-31 12:00:00,13140.07,13333.0,13052.65,13143.69
2017-12-31 13:00:00,13144.0,13249.99,13079.01,13131.01
2017-12-31 14:00:00,13131.01,13424.23,13131.0,13376.0
2017-12-31 15:00:00,13376.0,13395.0,13230.19,13380.13
2017-12-31 16:00:00,13380.13,14196.1,13380.12,14009.99
2017-12-31 17:00:00,14009.96,14062.0,13740.76,13980.0
2017-12-31 18:00:00,13979.99,14050.0,13820.01,13874.5
2017-12-31 19:00:00,13874.5,14040.0,13874.49,13957.32
2017-12-31 20:00:00,13957.32,14280.26,13957.32,14168.54
2017-12-31 21:00:00,14168.54,14168.54,14049.0,14067.0
2017-12-31 22:00:00,14067.0,14095.0,13850.0,13947.0
2017-12-31 23:00:00,13947.0,13985.37,13852.0,13863.13
2018-01-01 00:00:00,13863.14,13885.34,13536.13,13586.93
2018-01-01 01:00:00,13588.0,13673.99,13332.11,13345.7
2018-01-01 02:00:00,13345.71,13488.99,13320.01,13438.0
2018-01-01 03:00:00,13438.0,13703.9,13400.57,13474.0
2018-01-01 04:00:00,13474.0,13649.0,13361.01,13620.0
2018-01-01 05:00:00,13620.0,13620.0,13462.71,13508.01
2018-01-01 06:00:00,13508.01,13800.0,13400.0,13797.99
2018-01-01 07:00:00,13798.0,13889.0,13580.01,13601.27
2018-01-01 08:00:00,13601.29,13700.0,13432.0,13474.97
2018-01-01 09:00:00,13474.97,13650.0,13459.98,13596.95
2018-01-01 10:00:00,13596.95,13600.01,13489.66,13576.48
2018-01-01 11:00:00,13576.47,13576.48,13188.0,13279.99
2018-01-01 12:00:00,13280.0,13339.99,13200.0,13234.45
2018-01-01 13:00:00,13234.45,13262.39,13054.43,13115.95
2018-01-01 14:00:00,13115.95,13277.73,12952.5,13271.98
2018-01-01 15:00:00,13271.99,13399.0,13178.85,13255.29
2018-01-01 16:00:00,13250.37,13272.38,13035.0,13093.1
2018-01-01 17:00:00,13093.1,13248.6,13093.09,13138.11
2018-01-01 18:00:00,13138.12,13321.23,13114.47,13189.98
2018-01-01 19:00:00,13189.98,13350.0,13156.91,13345.47
2018-01-01 20:00:00,13345.47,13544.24,13345.46,13469.01
2018-01-01 21:00:00,13469.01,13772.59,13432.0,13565.0
2018-01-01 22:00:00,13565.01,13688.0,13475.33,13538.11
2018-01-01 23:00:00,13538.1,13538.11,13454.0,13480.01
2018-01-02 00:00:00,13480.0,13999.0,13480.0,13830.32
2018-01-02 01:00:00,13839.32,13889.42,13631.0,13632.94
2018-01-02 02:00:00,13639.99,13713.27,13431.0,13550.01
2018-01-02 03:00:00,13550.0,13550.01,13310.66,13372.95
2018-01-02 04:00:00,13372.96,13400.0,13005.0,13164.83
2018-01-02 05:00:00,13164.84,13250.0,13150.0,13194.02
2018-01-02 06:00:00,13194.01,13424.0,13154.63,13368.0
2018-01-02 07:00:00,13368.0,13438.99,13300.0,13423.34
2018-01-02 08:00:00,13423.34,13558.94,13423.33,13478.23
2018-01-02 09:00:00,13478.24,13625.17,13478.23,13600.1
2018-01-02 10:00:00,13600.1,13750.0,13600.09,13740.01
2018-01-02 11:00:00,13740.0,13740.01,13560.0,13645.41
2018-01-02 12:00:00,13640.01,13720.0,13580.0,13632.0
2018-01-02 13:00:00,13632.0,13988.0,13632.0,13969.57
2018-01-02 14:00:00,13969.57,13991.97,13790.0,13859.0
2018-01-02 15:00:00,13858.99,13893.67,13660.0,13741.01
2018-01-02 16:00:00,13741.01,13894.0,13689.99,13690.0
2018-01-02 17:00:00,13689.99,13895.0,13680.0,13895.0
2018-01-02 18:00:00,13895.0,14800.0,13894.99,14577.0
2018-01-02 19:00:00,14577.0,15275.0,14554.0,14790.01
2018-01-02 20:00:00,14790.01,15177.02,14790.01,14830.0
2018-01-02 21:00:00,14830.0,14965.01,14700.0,14761.01
2018-01-02 22:00:00,14761.01,15049.0,14761.01,14862.03
2018-01-02 23:00:00,14870.02,14942.24,14718.01,14781.51
2018-01-03 00:00:00,14781.52,14970.0,14761.0,14885.0
2018-01-03 01:00:00,14885.0,14899.99,14816.0,14888.9
2018-01-03 02:00:00,14888.9,15084.46,14822.47,15041.0
2018-01-03 03:00:00,15041.0,15198.88,14850.0,14900.04
2018-01-03 04:00:00,14907.5,15150.0,14904.21,15090.01
2018-01-03 05:00:00,15090.01,15149.8,15015.0,15098.88
2018-01-03 06:00:00,15098.87,15374.7,15067.61,15356.0
2018-01-03 07:00:00,15356.0,15400.0,15277.62,15308.0
2018-01-03 08:00:00,15308.0,15308.0,15135.0,15162.0
2018-01-03 09:00:00,15164.99,15180.01,14860.62,14880.01
2018-01-03 10:00:00,14881.49,14950.01,14629.0,14750.01
2018-01-03 11:00:00,14750.01,14907.51,14750.0,14903.13
2018-01-03 12:00:00,14903.14,14944.83,14628.0,14650.0
2018-01-03 13:00:00,14650.0,14986.06,14650.0,14971.9
2018-01-03 14:00:00,14971.91,15100.0,14900.0,14925.03
2018-01-03 15:00:00,14925.03,15100.0,14925.02,15085.0
2018-01-03 16:00:00,15085.01,15250.0,15080.0,15119.93
2018-01-03 17:00:00,15119.93,15120.2,14954.99,14955.0
2018-01-03 18:00:00,14954.99,14955.0,14778.0,14787.89
2018-01-03 19:00:00,14787.89,14944.0,14775.0,14789.0
2018-01-03 20:00:00,14789.0,14993.42,14780.0,14980.12
2018-01-03 21:00:00,14980.12,15080.84,14955.73,15067.99
2018-01-03 22:00:00,15067.99,15068.0,14863.0,14865.01
2018-01-03 23:00:00,14865.01,15098.14,14865.0,15098.14
2018-01-04 00:00:00,15098.23,15129.99,15032.0,15104.48
2018-01-04 01:00:00,15104.49,15370.0,14926.26,15369.73
2018-01-04 02:00:00,15369.73,15400.0,15213.77,15290.31
2018-01-04 03:00:00,15279.52,15300.52,15110.0,15150.01
2018-01-04 04:00:00,15150.02,15150.02,14950.0,14986.76
2018-01-04 05:00:00,14986.76,15000.0,14863.69,14971.23
2018-01-04 06:00:00,14971.01,15142.0,14970.99,15000.0
2018-01-04 07:00:00,15000.0,15000.0,14920.0,14920.0
2018-01-04 08:00:00,14920.01,14945.99,14406.51,14406.51
2018-01-04 09:00:00,14417.0,14614.54,14230.0,14577.88
2018-01-04 10:00:00,14577.88,14698.88,14531.0,14531.01
2018-01-04 11:00:00,14531.01,14603.96,14386.01,14603.19
2018-01-04 12:00:00,14603.19,14647.0,14400.0,14480.0
2018-01-04 13:00:00,14480.0,14686.56,14471.13,14619.99
2018-01-04 14:00:00,14619.99,14699.06,14567.33,14674.01
2018-01-04 15:00:00,14674.01,14676.21,14510.0,14620.01
2018-01-04 16:00:00,14620.01,14649.42,14500.0,14625.49
2018-01-04 17:00:00,14625.5,14750.0,14608.0,14717.01
2018-01-04 18:00:00,14717.01,14928.04,14717.01,14815.0
2018-01-04 19:00:00,14815.0,14998.0,14784.22,14997.99
2018-01-04 20:00:00,14997.99,15075.0,14860.97,14889.99
2018-01-04 21:00:00,14890.0,15024.99,14860.97,14940.04
2018-01-04 22:00:00,14940.04,15049.0,14899.81,15014.99
2018-01-04 23:00:00,15015.0,15165.0,14979.44,15144.99
2018-01-05 00:00:00,15145.0,15176.86,14980.0,15053.18
2018-01-05 01:00:00,15053.18,15099.98,15035.0,15073.0
2018-01-05 02:00:00,15073.0,15171.0,15072.99,15120.02
2018-01-05 03:00:00,15120.01,15120.02,14950.0,14959.0
2018-01-05 04:00:00,14959.0,15021.0,14819.78,14938.79
2018-01-05 05:00:00,14938.8,15068.1,14850.01,15038.0
2018-01-05 06:00:00,15038.0,15046.53,14902.24,14943.5
2018-01-05 07:00:00,14943.5,14976.01,14842.47,14953.99
2018-01-05 08:00:00,14953.99,15369.0,14953.98,15369.0
2018-01-05 09:00:00,15369.0,15940.0,15369.0,15812.79
2018-01-05 10:00:00,15800.37,16097.0,15781.54,15995.56
2018-01-05 11:00:00,15995.56,16052.73,15775.18,16000.0
2018-01-05 12:00:00,16000.01,16016.81,15714.01,15861.58
2018-01-05 13:00:00,15855.01,16054.97,15848.12,16053.76
2018-01-05 14:00:00,16053.76,16102.0,15851.0,16050.0
2018-01-05 15:00:00,16050.0,16050.0,15927.13,16048.98
2018-01-05 16:00:00,16048.99,16351.5,16048.98,16277.0
2018-01-05 17:00:00,16278.59,16586.0,16239.16,16379.67
2018-01-05 18:00:00,16379.61,16550.0,16305.24,16381.0
2018-01-05 19:00:00,16380.99,16489.0,16213.81,16441.19
2018-01-05 20:00:00,16441.18,16556.25,16320.0,16556.25
2018-01-05 21:00:00,16556.25,16899.5,16556.25,16727.02
2018-01-05 22:00:00,16727.02,16991.42,16720.13,16975.0
2018-01-05 23:00:00,16975.0,17178.0,16870.0,16960.01
2018-01-06 00:00:00,16960.01,16960.01,16655.01,16889.32
2018-01-06 01:00:00,16889.31,16999.0,16857.75,16944.0
2018-01-06 02:00:00,16944.0,16992.5,16553.37,16553.37
2018-01-06 03:00:00,16553.37,16770.0,16519.0,16571.78
2018-01-06 04:00:00,16570.86,16650.0,16410.75,16550.02
2018-01-06 05:00:00,16550.03,16682.0,16434.0,16594.08
2018-01-06 06:00:00,16594.09,16658.9,16564.99,16608.01
2018-01-06 07:00:00,16608.0,16608.01,16404.99,16509.99
2018-01-06 08:00:00,16510.0,16600.0,16403.43,16404.49
2018-01-06 09:00:00,16404.48,16514.56,16328.03,16362.79
2018-01-06 10:00:00,16362.79,16680.0,16345.0,16679.99
2018-01-06 11:00:00,16680.0,16684.0,16496.2,16501.0
2018-01-06 12:00:00,16501.0,16525.0,16300.0,16300.01
2018-01-06 13:00:00,16300.0,16398.23,16251.01,16276.0
2018-01-06 14:00:00,16276.0,16518.4,16275.99,16479.88
2018-01-06 15:00:00,16479.89,16650.0,16449.0,16598.0
2018-01-06 16:00:00,16597.99,16893.18,16541.47,16811.12
2018-01-06 17:00:00,16811.11,16892.0,16710.0,16892.0
2018-01-06 18:00:00,16892.0,16984.8,16726.64,16785.02
2018-01-06 19:00:00,16785.02,16849.99,16682.47,16731.0
2018-01-06 20:00:00,16731.0,16849.5,16716.56,16849.5
2018-01-06 21:00:00,16849.5,16849.99,16712.2,16841.44
2018-01-06 22:00:00,16841.44,17174.0,16841.43,17029.99
2018-01-06 23:00:00,17029.99,17122.0,17000.04,17098.99
2018-01-07 00:00:00,17099.0,17115.01,16925.0,16990.0
2018-01-07 01:00:00,16990.0,17039.0,16885.0,16997.17
2018-01-07 02:00:00,16997.17,16997.17,16833.0,16833.0
2018-01-07 03:00:00,16833.0,16849.96,16666.6,16743.19
2018-01-07 04:00:00,16743.19,16783.2,16554.99,16635.31
2018-01-07 05:00:00,16635.31,16807.06,16600.0,16610.02
2018-01-07 06:00:00,16610.02,16634.16,16355.0,16390.3
2018-01-07 07:00:00,16390.3,16744.0,16390.29,16744.0
2018-01-07 08:00:00,16744.0,16850.0,16709.0,16754.72
2018-01-07 09:00:00,16754.7,16775.01,16625.0,16626.96
2018-01-07 10:00:00,16626.96,16737.82,16626.95,16721.46
2018-01-07 11:00:00,16721.47,16768.0,16626.97,16626.97
2018-01-07 12:00:00,16626.97,16626.97,16499.0,16499.0
2018-01-07 13:00:00,16499.01,16543.7,16401.0,16460.01
2018-01-07 14:00:00,16460.01,16581.0,16439.01,16567.01
2018-01-07 15:00:00,16567.01,16600.0,16502.0,16502.01
2018-01-07 16:00:00,16502.01,16502.01,16080.0,16153.48
2018-01-07 17:00:00,16153.48,16256.72,15755.01,15924.01
2018-01-07 18:00:00,15924.02,16128.51,15775.0,16111.74
2018-01-07 19:00:00,16111.73,16211.11,16100.0,16123.0
2018-01-07 20:00:00,16122.99,16169.0,16020.0,16147.98
2018-01-07 21:00:00,16147.98,16305.0,16147.97,16220.2
2018-01-07 22:00:00,16220.21,16460.0,16197.0,16408.7
2018-01-07 23:00:00,16408.71,16408.71,16172.21,16174.22
2018-01-08 00:00:00,16174.22,16275.0,15950.0,15970.68
2018-01-08 01:00:00,15970.67,16049.0,15760.0,15934.46
2018-01-08 02:00:00,15934.75,16100.0,15834.89,15948.6
2018-01-08 03:00:00,15948.61,15948.61,15514.55,15646.3
2018-01-08 04:00:00,15646.3,15830.0,15570.24,15680.08
2018-01-08 05:00:00,15680.07,15940.0,15552.9,15862.9
2018-01-08 06:00:00,15862.91,15904.57,15765.27,15824.99
2018-01-08 07:00:00,15825.0,15940.02,15819.64,15900.03
2018-01-08 08:00:00,15900.04,15900.04,15401.0,15513.8
2018-01-08 09:00:00,15513.8,15549.95,15211.0,15217.99
2018-01-08 10:00:00,15218.0,15449.88,15194.99,15384.22
2018-01-08 11:00:00,15384.22,15521.0,15364.17,15520.0
2018-01-08 12:00:00,15515.0,15552.76,15313.13,15432.88
2018-01-08 13:00:00,15432.88,15500.0,14652.26,14870.0
2018-01-08 14:00:00,14870.0,14925.0,14345.0,14465.84
2018-01-08 15:00:00,14465.84,14862.41,14000.0,14621.56
2018-01-08 16:00:00,14621.56,14982.99,14621.55,14901.99
2018-01-08 17:00:00,14902.0,14970.01,14602.01,14870.02
2018-01-08 18:00:00,14870.02,15165.0,14811.0,15025.01
2018-01-08 19:00:00,15025.0,15149.5,15005.01,15120.0
2018-01-08 20:00:00,15120.0,15148.27,14616.82,14990.0
2018-01-08 21:00:00,14990.0,15048.99,14901.13,14948.26
2018-01-08 22:00:00,14948.26,14950.0,14729.99,14735.01
2018-01-08 23:00:00,14735.01,15039.1,14615.0,14993.74
2018-01-09 00:00:00,14993.73,15260.0,14879.55,15259.99
2018-01-09 01:00:00,15259.99,15330.0,15004.02,15268.99
2018-01-09 02:00:00,15269.0,15269.0,15190.0,15239.91
2018-01-09 03:00:00,15239.91,15340.0,15200.0,15263.6
2018-01-09 04:00:00,15260.0,15384.0,15259.99,15328.99
2018-01-09 05:00:00,15329.0,15357.6,14950.0,15085.49
2018-01-09 06:00:00,15085.49,15129.99,14805.0,14998.0
2018-01-09 07:00:00,14998.0,15186.0,14998.0,15147.35
2018-01-09 08:00:00,15147.35,15259.01,15147.35,15171.77
2018-01-09 09:00:00,15171.77,15171.77,14910.0,14910.01
2018-01-09 10:00:00,14910.01,14910.01,14539.75,14650.01
2018-01-09 11:00:00,14650.01,14832.07,14600.0,14808.99
2018-01-09 12:00:00,14808.98,14875.0,14626.77,14810.99
2018-01-09 13:00:00,14811.0,14811.0,14231.0,14231.0
2018-01-09 14:00:00,14231.01,14575.0,14230.0,14575.0
2018-01-09 15:00:00,14575.0,14766.07,14575.0,14699.01
2018-01-09 16:00:00,14699.01,14970.02,14650.02,14969.99
2018-01-09 17:00:00,14969.99,14994.0,14832.25,14993.0
2018-01-09 18:00:00,14993.0,15028.85,14830.0,14848.53
2018-01-09 19:00:00,14833.83,14888.57,14741.67,14742.91
2018-01-09 20:00:00,14742.91,14808.48,14651.22,14784.46
2018-01-09 21:00:00,14784.46,14800.0,14560.01,14587.41
2018-01-09 22:00:00,14589.98,14631.34,14371.23,14445.0
2018-01-09 23:00:00,14445.0,14494.43,14270.0,14480.99
2018-01-10 00:00:00,14481.0,14525.0,14023.14,14149.41
2018-01-10 01:00:00,14149.42,14360.81,14100.0,14200.01
2018-01-10 02:00:00,14200.01,14350.0,14189.0,14311.0
2018-01-10 03:00:00,14310.97,14399.91,14150.0,14163.0
2018-01-10 04:00:00,14163.0,14390.0,14118.0,14374.28
2018-01-10 05:00:00,14374.28,14374.28,14121.19,14227.0
2018-01-10 06:00:00,14226.98,14340.0,14172.0,14296.76
2018-01-10 07:00:00,14296.76,14298.0,14140.0,14164.19
2018-01-10 08:00:00,14164.2,14164.2,13555.27,13565.8
2018-01-10 09:00:00,13565.81,13970.46,13550.01,13907.79
2018-01-10 10:00:00,13907.8,14000.0,13826.31,13918.68
2018-01-10 11:00:00,13918.68,14180.0,13870.98,14130.01
2018-01-10 12:00:00,14130.01,14200.95,13925.01,13944.11
2018-01-10 13:00:00,13933.3,14100.1,13880.0,13883.82
2018-01-10 14:00:00,13883.81,13937.49,13610.81,13800.0
2018-01-10 15:00:00,13800.01,14490.0,13800.0,14406.98
2018-01-10 16:00:00,14406.98,14659.99,14406.97,14525.0
2018-01-10 17:00:00,14525.0,14573.5,14351.0,14559.58
2018-01-10 18:00:00,14559.57,14669.98,14433.49,14495.52
2018-01-10 19:00:00,14495.52,14532.99,14255.04,14349.01
2018-01-10 20:00:00,14349.01,14500.0,14259.98,14453.47
2018-01-10 21:00:00,14453.27,14590.0,14410.01,14473.99
2018-01-10 22:00:00,14474.0,14521.68,14300.0,14489.99
2018-01-10 23:00:00,14489.99,14875.18,14460.1,14875.18
2018-01-11 00:00:00,14875.17,14970.0,14628.18,14659.01
2018-01-11 01:00:00,14659.01,14688.92,14450.0,14500.01
2018-01-11 02:00:00,14500.01,14559.0,14179.34,14249.99
2018-01-11 03:00:00,14250.0,14250.0,13100.0,13325.99
2018-01-11 04:00:00,13325.98,13763.5,12800.01,13369.87
2018-01-11 05:00:00,13356.68,13723.27,13100.0,13193.72
2018-01-11 06:00:00,13193.72,13624.57,13193.71,13407.95
2018-01-11 07:00:00,13407.96,13743.0,13277.0,13644.98
2018-01-11 08:00:00,13644.98,13888.0,13644.98,13800.99
2018-01-11 09:00:00,13783.74,13810.0,13463.67,13565.66
2018-01-11 10:00:00,13565.66,13666.73,13310.1,13319.28
2018-01-11 11:00:00,13319.29,13505.0,13250.0,13499.6
2018-01-11 12:00:00,13499.6,13890.0,13470.41,13804.01
2018-01-11 13:00:00,13804.01,13880.0,13610.0,13715.01
2018-01-11 14:00:00,13715.01,13936.92,13596.9,13936.92
2018-01-11 15:00:00,13936.92,14193.5,13861.25,13995.0
2018-01-11 16:00:00,13995.0,14125.0,13895.0,13895.01
2018-01-11 17:00:00,13895.02,13907.77,13663.0,13700.0
2018-01-11 18:00:00,13700.0,13890.0,13650.17,13750.01
2018-01-11 19:00:00,13750.01,13841.98,13162.88,13401.23
2018-01-11 20:00:00,13401.23,13549.0,13145.0,13465.91
2018-01-11 21:00:00,13465.91,13473.0,13215.08,13470.71
2018-01-11 22:00:00,13470.71,13496.97,13001.0,13120.13
2018-01-11 23:00:00,13120.13,13350.0,12916.18,13308.06
2018-01-12 00:00:00,13308.06,13308.06,12900.0,13130.0
2018-01-12 01:00:00,13130.01,13449.06,13060.0,13434.26
2018-01-12 02:00:00,13434.26,13590.02,13336.29,13479.99
2018-01-12 03:00:00,13480.0,13699.99,13363.0,13645.0
2018-01-12 04:00:00,13645.01,13699.99,13500.0,13699.99
2018-01-12 05:00:00,13699.98,13800.0,13437.12,13618.0
2018-01-12 06:00:00,13618.01,13780.1,13600.0,13709.99
2018-01-12 07:00:00,13710.0,13769.53,13628.43,13631.36
2018-01-12 08:00:00,13631.36,13657.26,13550.0,13605.01
2018-01-12 09:00:00,13605.01,13605.01,13387.33,13506.91
2018-01-12 10:00:00,13506.91,13944.0,13506.91,13943.94
2018-01-12 11:00:00,13943.94,14080.83,13896.11,13960.1
2018-01-12 12:00:00,13960.1,14054.46,13834.88,14049.99
2018-01-12 13:00:00,14049.99,14055.66,13821.0,13869.98
2018-01-12 14:00:00,13869.98,13949.99,13727.0,13916.51
2018-01-12 15:00:00,13916.5,13923.0,13612.47,13612.47
2018-01-12 16:00:00,13612.47,13718.99,13379.99,13579.01
2018-01-12 17:00:00,13579.01,13687.49,13471.22,13595.0
2018-01-12 18:00:00,13595.0,13600.0,13450.0,13500.01
2018-01-12 19:00:00,13500.01,13799.43,13494.98,13767.94
2018-01-12 20:00:00,13767.94,13949.9,13680.62,13902.95
2018-01-12 21:00:00,13902.95,13902.95,13629.59,13730.02
2018-01-12 22:00:00,13730.02,13730.02,13600.0,13655.46
2018-01-12 23:00:00,13655.46,13873.0,13655.23,13820.0
2018-01-13 00:00:00,13820.0,14187.02,13792.25,14164.6
2018-01-13 01:00:00,14164.59,14299.99,14071.0,14188.01
2018-01-13 02:00:00,14188.01,14189.0,14101.12,14160.01
2018-01-13 03:00:00,14160.0,14170.0,13975.0,14158.22
2018-01-13 04:00:00,14158.21,14160.0,14070.0,14140.0
2018-01-13 05:00:00,14140.01,14308.0,14140.01,14210.65
2018-01-13 06:00:00,14210.65,14229.62,14110.0,14199.16
2018-01-13 07:00:00,14199.15,14400.0,14170.0,14367.5
2018-01-13 08:00:00,14367.51,14367.51,14241.0,14241.01
2018-01-13 09:00:00,14241.01,14241.01,14111.0,14180.0
2018-01-13 10:00:00,14179.99,14210.0,14144.6,14206.0
2018-01-13 11:00:00,14206.0,14220.02,14155.71,14220.02
2018-01-13 12:00:00,14220.02,14334.91,14220.01,14319.49
2018-01-13 13:00:00,14319.49,14500.0,14319.49,14436.61
2018-01-13 14:00:00,14436.61,14497.99,14310.34,14369.01
2018-01-13 15:00:00,14369.01,14378.0,14147.33,14247.13
2018-01-13 16:00:00,14247.13,14360.0,14247.12,14309.68
2018-01-13 17:00:00,14309.69,14311.04,14230.0,14299.98
2018-01-13 18:00:00,14299.99,14342.16,14245.0,14250.01
2018-01-13 19:00:00,14250.0,14277.01,14001.0,14076.63
2018-01-13 20:00:00,14076.63,14217.85,14070.0,14178.01
2018-01-13 21:00:00,14178.01,14220.0,14080.0,14165.0
2018-01-13 22:00:00,14164.99,14316.0,14141.47,14316.0
2018-01-13 23:00:00,14315.99,14320.0,14173.0,14187.95
2018-01-14 00:00:00,14187.94,14288.0,14150.0,14262.66
2018-01-14 01:00:00,14262.66,14332.85,14210.0,14300.0
2018-01-14 02:00:00,14300.0,14300.0,14174.01,14212.36
2018-01-14 03:00:00,14208.27,14235.0,14186.75,14203.91
2018-01-14 04:00:00,14203.91,14235.0,13825.21,13862.13
2018-01-14 05:00:00,13862.2,13949.0,13599.0,13800.0
2018-01-14 06:00:00,13800.0,13891.92,13757.0,13834.25
2018-01-14 07:00:00,13834.25,13875.0,13651.0,13770.01
2018-01-14 08:00:00,13770.01,13817.14,13641.48,13680.01
2018-01-14 09:00:00,13680.0,13680.01,13500.0,13592.96
2018-01-14 10:00:00,13592.96,13636.72,13557.69,13561.03
2018-01-14 11:00:00,13561.03,13620.77,13502.0,13553.45
2018-01-14 12:00:00,13553.45,13553.45,13380.0,13380.01
2018-01-14 13:00:00,13380.01,13696.09,13380.0,13622.2
2018-01-14 14:00:00,13622.01,13630.25,13476.29,13559.01
2018-01-14 15:00:00,13559.01,13559.01,13110.0,13286.02
2018-01-14 16:00:00,13286.01,13407.77,13171.0,13389.01
2018-01-14 17:00:00,13389.0,13572.84,13305.01,13535.87
2018-01-14 18:00:00,13535.87,13645.39,13535.0,13570.35
2018-01-14 19:00:00,13570.35,13604.97,13371.29,13406.8
2018-01-14 20:00:00,13406.77,13548.09,13358.74,13522.74
2018-01-14 21:00:00,13517.29,13530.0,13423.0,13423.01
2018-01-14 22:00:00,13423.01,13599.97,13423.0,13599.97
2018-01-14 23:00:00,13599.97,13750.67,13599.96,13656.23
2018-01-15 00:00:00,13656.23,13730.0,13622.75,13730.0
2018-01-15 01:00:00,13730.0,13750.0,13625.0,13626.22
2018-01-15 02:00:00,13626.21,13641.38,13450.0,13533.9
2018-01-15 03:00:00,13533.91,13579.0,13416.0,13531.43
2018-01-15 04:00:00,13531.44,13649.31,13504.27,13620.01
2018-01-15 05:00:00,13620.02,13646.1,13510.01,13600.0
2018-01-15 06:00:00,13599.99,13773.0,13599.99,13726.0
2018-01-15 07:00:00,13726.0,13739.43,13640.66,13642.56
2018-01-15 08:00:00,13642.57,13666.66,13543.89,13597.03
2018-01-15 09:00:00,13597.03,13720.0,13572.21,13662.22
2018-01-15 10:00:00,13662.23,13779.57,13662.21,13750.89
2018-01-15 11:00:00,13750.88,13779.0,13551.0,13759.91
2018-01-15 12:00:00,13770.65,14122.22,13690.0,14122.22
2018-01-15 13:00:00,14122.22,14197.3,14036.17,14141.0
2018-01-15 14:00:00,14141.01,14253.0,14098.88,14117.35
2018-01-15 15:00:00,14117.34,14117.34,14002.78,14047.99
2018-01-15 16:00:00,14048.0,14118.9,13960.29,14118.9
2018-01-15 17:00:00,14118.9,14125.0,13861.02,13879.1
2018-01-15 18:00:00,13879.1,13958.0,13863.2,13917.36
2018-01-15 19:00:00,13917.36,13954.92,13800.0,13899.99
2018-01-15 20:00:00,13900.0,13941.8,13721.0,13725.0
2018-01-15 21:00:00,13725.0,13937.98,13724.99,13909.96
2018-01-15 22:00:00,13912.4,13917.76,13774.99,13814.01
2018-01-15 23:00:00,13814.0,13820.0,13475.68,13590.0
2018-01-16 00:00:00,13590.0,13643.66,13131.3,13250.0
2018-01-16 01:00:00,13249.99,13385.06,12800.0,13108.02
2018-01-16 02:00:00,13108.03,13247.0,12731.56,13221.78
2018-01-16 03:00:00,13221.42,13221.42,12840.0,12951.14
2018-01-16 04:00:00,12951.13,13082.91,12877.0,13024.99
2018-01-16 05:00:00,13024.99,13149.9,12950.0,13149.9
2018-01-16 06:00:00,13149.9,13190.0,13061.0,13173.11
2018-01-16 07:00:00,13175.38,13240.0,12555.0,12605.22
2018-01-16 08:00:00,12605.23,12700.0,11600.0,12300.0
2018-01-16 09:00:00,12300.0,12335.0,11204.0,11543.36
2018-01-16 10:00:00,11543.37,12160.93,11543.37,11898.0
2018-01-16 11:00:00,11898.01,12459.22,11898.01,12441.52
2018-01-16 12:00:00,12441.52,12579.14,11861.62,12177.36
2018-01-16 13:00:00,12177.37,12354.4,11375.0,11554.83
2018-01-16 14:00:00,11540.68,12250.0,11480.0,12030.0
2018-01-16 15:00:00,12030.01,12442.45,11953.65,12378.53
2018-01-16 16:00:00,12373.91,12442.44,11953.85,12074.7
2018-01-16 17:00:00,12060.99,12120.0,11403.0,11415.85
2018-01-16 18:00:00,11415.85,11552.01,11064.0,11522.24
2018-01-16 19:00:00,11522.24,11890.0,11522.23,11550.0
2018-01-16 20:00:00,11550.0,11734.0,11000.0,11099.87
2018-01-16 21:00:00,11099.87,11292.0,10226.41,10720.0
2018-01-16 22:00:00,10720.0,11366.61,9928.62,11249.99
2018-01-16 23:00:00,11250.0,11699.92,10764.0,11570.01
2018-01-17 00:00:00,11570.01,12358.89,11013.07,11155.98
2018-01-17 01:00:00,11155.97,11669.0,11144.0,11334.0
2018-01-17 02:00:00,11334.01,11465.16,10843.01,11055.27
2018-01-17 03:00:00,11055.27,11124.24,10545.84,11018.94
2018-01-17 04:00:00,11018.93,11350.0,10650.0,11140.14
2018-01-17 05:00:00,11140.14,11244.0,10890.0,11148.07
2018-01-17 06:00:00,11148.07,11445.0,11148.06,11250.0
2018-01-17 07:00:00,11250.01,11312.0,11130.0,11231.0
2018-01-17 08:00:00,11229.95,11231.0,10820.1,10971.0
2018-01-17 09:00:00,10970.99,10971.0,10500.01,10625.98
2018-01-17 10:00:00,10624.4,10640.0,10109.39,10109.39
2018-01-17 11:00:00,10109.02,10660.0,10015.0,10206.3
